"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA.nlogo"
"teste3"
"10/20/2023 11:08:58:449 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percC","percV","percA","tempo_descanso","penergH","energiaAlimento","nhienas","qenergia","penergL","nleao","[step]","count turtles","count leoes","count hienas"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1144","44","44","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2131","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2778","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3469","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2989","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2594","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1569","41","41","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2535","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2779","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1145","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3470","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2132","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2713","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2595","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2990","42","42","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2780","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3471","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2536","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2133","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1146","44","44","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2714","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2596","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1570","41","41","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3472","45","45","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2781","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2991","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2537","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2715","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3473","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2134","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1571","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2597","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1147","44","44","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2782","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3474","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2538","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2716","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2992","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2598","40","40","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2135","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3475","45","45","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2783","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1148","44","44","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2539","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1572","41","41","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2993","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2599","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2717","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3476","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2136","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2994","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2540","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2784","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3477","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2718","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2995","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1149","44","44","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2600","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1573","41","41","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3478","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2137","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2785","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2541","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2719","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2996","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2601","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3479","45","45","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2786","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2138","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2542","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1150","44","44","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1574","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2720","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2602","40","40","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2139","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2997","42","42","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2787","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3480","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2140","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2721","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2543","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2603","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1575","41","41","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2788","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3481","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2998","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2544","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3482","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2141","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2604","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","2999","42","42","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2722","43","43","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1151","44","44","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2789","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2723","43","43","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2142","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2605","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2545","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3483","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1576","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2606","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3000","42","42","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2143","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2790","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1152","44","44","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2724","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2546","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3484","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3001","42","42","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2791","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2607","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1577","41","41","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2144","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1153","44","44","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3002","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2547","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1578","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2608","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2792","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2725","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3485","45","45","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2609","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1154","44","44","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2145","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2793","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3486","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2726","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2548","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3003","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2610","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1579","41","41","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2146","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3487","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2727","43","43","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2794","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3004","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1155","44","44","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2147","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2611","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3488","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2549","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2795","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1580","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2728","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3489","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3005","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1156","44","44","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2550","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2148","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2612","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2796","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1581","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2729","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3006","42","42","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3490","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2149","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2613","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2797","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2551","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3491","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1582","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2730","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3007","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1157","44","44","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2150","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3492","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2731","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2552","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2798","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2614","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3008","42","42","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3493","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2732","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2553","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1583","41","41","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2799","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2615","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3494","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2151","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3009","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1158","44","44","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2800","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2733","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2616","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2554","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3495","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1584","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2617","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3496","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2152","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2801","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2734","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3010","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2618","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1159","44","44","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1585","41","41","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2555","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3497","45","45","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2619","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2802","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3011","42","42","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2153","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2735","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2620","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1160","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3498","45","45","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2803","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2556","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2621","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1586","41","41","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3499","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3012","42","42","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2154","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2804","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2736","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3500","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2557","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3013","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1161","44","44","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2622","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2805","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1587","41","41","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3501","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2737","43","43","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2155","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3014","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2558","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2806","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1162","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3502","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1588","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2738","43","43","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3015","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2623","40","40","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2156","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3503","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2559","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2807","46","46","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1163","44","44","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3016","42","42","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2157","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2739","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3504","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1589","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2624","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2808","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2560","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3017","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1164","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3505","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2740","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2625","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3018","42","42","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1590","41","41","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2809","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2561","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2741","43","43","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2158","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1165","44","44","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2626","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3506","45","45","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2810","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2562","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1591","41","41","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3019","42","42","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2742","43","43","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2159","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3507","45","45","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1166","44","44","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1592","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2627","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2811","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3020","42","42","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3508","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2743","43","43","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2563","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2628","40","40","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2160","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3021","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2629","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1167","44","44","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2812","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2744","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3509","45","45","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2564","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2161","40","40","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3022","42","42","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1593","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2630","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2813","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2745","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3510","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2162","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1168","44","44","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2565","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3023","42","42","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1594","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2746","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2631","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2814","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3511","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2163","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2632","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2566","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3024","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1169","44","44","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2747","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3512","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1595","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2633","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2815","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2567","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3025","42","42","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2748","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3513","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2164","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2634","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2816","46","46","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2568","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1596","41","41","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3026","42","42","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1170","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3514","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2749","43","43","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2635","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2817","46","46","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3027","42","42","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3515","45","45","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2636","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2569","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2165","40","40","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2818","46","46","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2750","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3516","45","45","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1597","41","41","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2637","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1171","44","44","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3028","42","42","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2570","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2638","40","40","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2166","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1598","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2751","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3517","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3029","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2639","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3518","45","45","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1172","44","44","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2571","46","46","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2819","46","46","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3519","45","45","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2167","40","40","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2752","43","43","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1599","41","41","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3030","42","42","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2640","40","40","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3520","45","45","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1173","44","44","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2820","46","46","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2168","40","40","0"
"3","20","7","1","20","0.5","25","50","50","0.5","50","2572","46","46","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2641","40","40","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1600","41","41","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2753","43","43","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3521","45","45","0"
"7","20","7","1","20","0.5","25","50","50","0.5","50","3031","42","42","0"
"10","20","7","1","20","0.5","25","50","50","0.5","50","2169","40","40","0"
"5","20","7","1","20","0.5","25","50","50","0.5","50","2642","40","40","0"
"1","20","7","1","20","0.5","25","50","50","0.5","50","1174","44","44","0"
"9","20","7","1","20","0.5","25","50","50","0.5","50","3522","45","45","0"
"2","20","7","1","20","0.5","25","50","50","0.5","50","2754","43","43","0"
"8","20","7","1","20","0.5","25","50","50","0.5","50","2821","46","46","0"
"6","20","7","1","20","0.5","25","50","50","0.5","50","1601","41","41","0"
