,"59","17","42","57","18","39","61","15","46","57","17","40","60","17","43","58","19","39","58","13","45","54","17","37","56","14","42","58","14","44"
,"59","17","42","57","18","39","61","15","46","56","17","39","60","17","43","58","19","39","57","12","45","52","17","35","56","14","42","58","14","44"
,"59","17","42","55","18","37","61","15","46","56","17","39","60","17","43","57","19","38","57","12","45","52","17","35","56","14","42","58","14","44"
,"59","17","42","55","18","37","60","15","45","56","17","39","60","17","43","56","19","37","57","12","45","52","17","35","56","14","42","57","13","44"
,"58","17","41","55","18","37","59","15","44","56","17","39","60","17","43","56","19","37","57","12","45","50","16","34","56","14","42","57","13","44"
,"57","17","40","55","18","37","59","15","44","56","17","39","58","17","41","55","18","37","57","12","45","50","16","34","56","14","42","57","13","44"
,"56","16","40","54","18","36","58","15","43","56","17","39","57","17","40","55","18","37","56","12","44","50","16","34","56","14","42","57","13","44"
,"55","16","39","54","18","36","57","15","42","55","17","38","56","17","39","55","18","37","56","12","44","50","16","34","56","14","42","57","13","44"
,"55","16","39","54","18","36","56","15","41","55","17","38","56","17","39","54","18","36","56","12","44","50","16","34","56","14","42","56","13","43"
,"54","16","38","54","18","36","55","15","40","55","17","38","56","17","39","54","18","36","56","12","44","50","16","34","55","14","41","55","13","42"
,"54","16","38","53","18","35","55","15","40","55","17","38","55","17","38","54","18","36","55","12","43","49","15","34","55","14","41","55","13","42"
,"54","16","38","53","18","35","55","15","40","55","17","38","54","16","38","54","18","36","55","12","43","49","15","34","55","14","41","55","13","42"
,"54","16","38","53","18","35","55","15","40","55","17","38","54","16","38","54","18","36","54","12","42","48","14","34","54","13","41","55","13","42"
,"54","16","38","53","18","35","55","15","40","55","17","38","53","15","38","54","18","36","54","12","42","47","14","33","54","13","41","54","12","42"
,"53","16","37","53","18","35","55","15","40","55","17","38","51","15","36","54","18","36","54","12","42","46","14","32","54","13","41","53","12","41"
,"52","16","36","52","18","34","55","15","40","55","17","38","51","15","36","54","18","36","54","12","42","46","14","32","54","13","41","53","12","41"
,"52","16","36","51","18","33","54","15","39","55","17","38","51","15","36","54","18","36","54","12","42","46","14","32","54","13","41","53","12","41"
,"52","16","36","51","18","33","54","15","39","55","17","38","51","15","36","54","18","36","54","12","42","46","14","32","54","13","41","53","12","41"
,"52","16","36","51","18","33","54","15","39","55","17","38","51","15","36","51","17","34","53","12","41","46","14","32","54","13","41","53","12","41"
,"52","16","36","51","18","33","54","15","39","55","17","38","50","14","36","51","17","34","53","12","41","46","14","32","54","13","41","53","12","41"
,"52","16","36","50","18","32","53","15","38","55","17","38","50","14","36","51","17","34","53","12","41","46","14","32","53","13","40","53","12","41"
,"50","15","35","50","18","32","53","15","38","55","17","38","50","14","36","51","17","34","52","12","40","46","14","32","53","13","40","53","12","41"
,"50","15","35","50","18","32","52","15","37","55","17","38","50","14","36","51","17","34","52","12","40","45","14","31","53","13","40","52","12","40"
,"50","15","35","50","18","32","52","15","37","55","17","38","50","14","36","51","17","34","52","12","40","45","14","31","53","13","40","52","12","40"
,"50","15","35","50","18","32","52","15","37","54","17","37","48","14","34","51","17","34","52","12","40","45","14","31","53","13","40","51","11","40"
,"50","15","35","50","18","32","50","15","35","54","17","37","48","14","34","51","17","34","51","11","40","45","14","31","52","13","39","51","11","40"
,"50","15","35","50","18","32","50","15","35","54","17","37","48","14","34","51","17","34","51","11","40","44","14","30","52","13","39","51","11","40"
,"50","15","35","50","18","32","50","15","35","54","17","37","48","14","34","50","17","33","51","11","40","43","13","30","51","13","38","50","11","39"
,"49","15","34","50","18","32","50","15","35","54","17","37","48","14","34","50","17","33","51","11","40","43","13","30","51","13","38","49","10","39"
,"49","15","34","50","18","32","50","15","35","54","17","37","48","14","34","50","17","33","51","11","40","43","13","30","51","13","38","49","10","39"
,"49","15","34","50","18","32","50","15","35","53","16","37","48","14","34","50","17","33","51","11","40","43","13","30","50","12","38","49","10","39"
,"48","15","33","50","18","32","50","15","35","53","16","37","48","14","34","48","17","31","51","11","40","43","13","30","49","12","37","49","10","39"
,"47","15","32","50","18","32","49","14","35","52","16","36","48","14","34","48","17","31","51","11","40","43","13","30","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","52","16","36","47","13","34","48","17","31","51","11","40","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","51","16","35","46","13","33","47","17","30","51","11","40","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","51","16","35","46","13","33","47","17","30","51","11","40","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","51","16","35","46","13","33","47","17","30","50","11","39","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","50","15","35","46","13","33","47","17","30","50","11","39","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","50","15","35","45","13","32","46","17","29","50","11","39","42","13","29","49","12","37","49","10","39"
,"47","15","32","49","18","31","49","14","35","50","15","35","45","13","32","46","17","29","50","11","39","42","13","29","49","12","37","49","10","39"
,"46","15","31","49","18","31","49","14","35","49","15","34","45","13","32","46","17","29","49","11","38","42","13","29","49","12","37","49","10","39"
,"46","15","31","49","18","31","48","13","35","49","15","34","45","13","32","46","17","29","49","11","38","42","13","29","49","12","37","49","10","39"
,"45","15","30","48","18","30","48","13","35","49","15","34","45","13","32","46","17","29","49","11","38","42","13","29","49","12","37","49","10","39"
,"45","15","30","48","18","30","47","13","34","49","15","34","45","13","32","46","17","29","49","11","38","42","13","29","48","11","37","49","10","39"
,"45","15","30","48","18","30","47","13","34","49","15","34","45","13","32","45","17","28","49","11","38","42","13","29","48","11","37","49","10","39"
,"45","15","30","48","18","30","47","13","34","49","15","34","45","13","32","45","17","28","48","11","37","42","13","29","47","11","36","48","9","39"
,"44","15","29","48","18","30","47","13","34","49","15","34","44","13","31","44","17","27","47","11","36","42","13","29","47","11","36","48","9","39"
,"44","15","29","48","18","30","47","13","34","49","15","34","43","13","30","44","17","27","47","11","36","41","12","29","47","11","36","47","9","38"
,"44","15","29","48","18","30","47","13","34","49","15","34","43","13","30","43","17","26","47","11","36","41","12","29","46","11","35","47","9","38"
,"44","15","29","48","18","30","46","13","33","49","15","34","43","13","30","43","17","26","47","11","36","41","12","29","45","11","34","46","9","37"
,"43","15","28","48","18","30","46","13","33","48","15","33","42","13","29","43","17","26","47","11","36","40","11","29","44","10","34","46","9","37"
,"43","15","28","48","18","30","46","13","33","47","15","32","41","13","28","43","17","26","47","11","36","40","11","29","44","10","34","46","9","37"
,"43","15","28","47","18","29","46","13","33","47","15","32","41","13","28","43","17","26","47","11","36","40","11","29","44","10","34","46","9","37"
,"43","15","28","47","18","29","46","13","33","47","15","32","41","13","28","42","17","25","47","11","36","40","11","29","44","10","34","46","9","37"
,"43","15","28","47","18","29","45","13","32","47","15","32","41","13","28","42","17","25","47","11","36","39","11","28","44","10","34","46","9","37"
,"43","15","28","47","18","29","45","13","32","47","15","32","41","13","28","42","17","25","47","11","36","39","11","28","44","10","34","46","9","37"
,"42","15","27","47","18","29","44","13","31","47","15","32","41","13","28","42","17","25","47","11","36","38","11","27","44","10","34","46","9","37"
,"42","15","27","46","17","29","44","13","31","47","15","32","41","13","28","42","17","25","47","11","36","38","11","27","44","10","34","46","9","37"
,"42","15","27","45","17","28","43","12","31","47","15","32","41","13","28","42","17","25","47","11","36","38","11","27","44","10","34","46","9","37"
,"42","15","27","44","17","27","43","12","31","47","15","32","41","13","28","42","17","25","47","11","36","36","10","26","43","10","33","46","9","37"
,"42","15","27","44","17","27","43","12","31","47","15","32","40","12","28","42","17","25","47","11","36","36","10","26","43","10","33","45","8","37"
,"42","15","27","44","17","27","43","12","31","47","15","32","40","12","28","42","17","25","47","11","36","35","10","25","42","9","33","45","8","37"
,"41","15","26","42","17","25","43","12","31","47","15","32","40","12","28","42","17","25","47","11","36","35","10","25","42","9","33","44","8","36"
,"41","15","26","42","17","25","42","12","30","46","15","31","40","12","28","42","17","25","47","11","36","35","10","25","42","9","33","44","8","36"
,"41","15","26","42","17","25","42","12","30","46","15","31","40","12","28","42","17","25","46","10","36","33","10","23","42","9","33","44","8","36"
,"41","15","26","41","17","24","42","12","30","46","15","31","40","12","28","42","17","25","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","41","17","24","42","12","30","46","15","31","39","12","27","41","17","24","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","41","17","24","42","12","30","46","15","31","39","12","27","41","17","24","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","41","17","24","41","11","30","46","15","31","39","12","27","41","17","24","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","41","17","24","41","11","30","46","15","31","38","12","26","41","17","24","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","40","17","23","41","11","30","46","15","31","38","12","26","41","17","24","46","10","36","33","10","23","42","9","33","44","8","36"
,"40","15","25","40","17","23","41","11","30","44","14","30","38","12","26","41","17","24","45","9","36","33","10","23","42","9","33","44","8","36"
,"39","15","24","39","17","22","41","11","30","42","14","28","38","12","26","41","17","24","45","9","36","33","10","23","42","9","33","44","8","36"
,"39","15","24","39","17","22","41","11","30","42","14","28","36","11","25","40","17","23","45","9","36","33","10","23","42","9","33","44","8","36"
,"38","15","23","39","17","22","41","11","30","42","14","28","35","11","24","40","17","23","45","9","36","33","10","23","42","9","33","44","8","36"
,"38","15","23","39","17","22","41","11","30","41","14","27","35","11","24","40","17","23","45","9","36","33","10","23","42","9","33","44","8","36"
,"38","15","23","38","17","21","41","11","30","41","14","27","35","11","24","40","17","23","45","9","36","33","10","23","42","9","33","44","8","36"
,"35","14","21","38","17","21","41","11","30","40","14","26","35","11","24","39","16","23","45","9","36","33","10","23","42","9","33","44","8","36"
,"35","14","21","38","17","21","41","11","30","40","14","26","35","11","24","39","16","23","44","9","35","33","10","23","42","9","33","44","8","36"
,"35","14","21","38","17","21","41","11","30","39","14","25","35","11","24","39","16","23","44","9","35","33","10","23","42","9","33","43","7","36"
,"35","14","21","38","17","21","41","11","30","38","14","24","35","11","24","39","16","23","44","9","35","33","10","23","42","9","33","43","7","36"
,"35","14","21","38","17","21","41","11","30","38","14","24","35","11","24","39","16","23","44","9","35","33","10","23","42","9","33","43","7","36"
,"35","14","21","38","17","21","41","11","30","38","14","24","35","11","24","38","16","22","44","9","35","33","10","23","42","9","33","42","6","36"
,"35","14","21","37","17","20","41","11","30","38","14","24","35","11","24","37","16","21","44","9","35","33","10","23","42","9","33","42","6","36"
,"35","14","21","37","17","20","41","11","30","38","14","24","34","11","23","37","16","21","44","9","35","32","10","22","42","9","33","42","6","36"
,"34","14","20","36","17","19","41","11","30","38","14","24","34","11","23","37","16","21","44","9","35","31","10","21","42","9","33","42","6","36"
,"34","14","20","36","17","19","40","11","29","38","14","24","34","11","23","37","16","21","44","9","35","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","37","13","24","34","11","23","37","16","21","44","9","35","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","37","13","24","34","11","23","36","15","21","44","9","35","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","37","13","24","34","11","23","36","15","21","43","8","35","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","37","13","24","34","11","23","36","15","21","43","8","35","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","34","11","23","35","14","21","42","8","34","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","33","11","22","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","33","11","22","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","33","11","22","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","33","11","22","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"34","14","20","36","17","19","40","11","29","36","13","23","33","11","22","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"34","14","20","35","17","18","40","11","29","36","13","23","31","10","21","35","14","21","40","8","32","31","10","21","41","9","32","42","6","36"
,"33","14","19","35","17","18","38","11","27","35","12","23","31","10","21","35","14","21","40","8","32","31","10","21","40","9","31","42","6","36"
,"33","14","19","35","17","18","38","11","27","35","12","23","31","10","21","34","14","20","40","8","32","31","10","21","40","9","31","42","6","36"
,"33","14","19","35","17","18","37","11","26","35","12","23","31","10","21","34","14","20","40","8","32","31","10","21","39","9","30","42","6","36"
,"33","14","19","35","17","18","36","11","25","34","12","22","31","10","21","33","14","19","40","8","32","31","10","21","39","9","30","42","6","36"
,"33","14","19","34","17","17","36","11","25","34","12","22","31","10","21","33","14","19","40","8","32","31","10","21","39","9","30","42","6","36"
,"33","14","19","34","17","17","36","11","25","34","12","22","31","10","21","33","14","19","40","8","32","30","10","20","39","9","30","42","6","36"
,"33","14","19","34","17","17","36","11","25","34","12","22","31","10","21","32","14","18","40","8","32","30","10","20","39","9","30","42","6","36"
,"33","14","19","34","17","17","36","11","25","33","11","22","31","10","21","32","14","18","40","8","32","30","10","20","38","9","29","42","6","36"
,"33","14","19","34","17","17","36","11","25","33","11","22","30","9","21","32","14","18","40","8","32","30","10","20","38","9","29","42","6","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","30","9","21","32","14","18","40","8","32","30","10","20","37","9","28","42","6","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","30","9","21","30","14","16","40","8","32","30","10","20","37","9","28","42","6","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","30","9","21","30","14","16","40","8","32","30","10","20","37","9","28","42","6","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","30","9","21","30","14","16","40","8","32","30","10","20","37","9","28","42","6","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","30","9","21","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"33","14","19","33","17","16","36","11","25","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"33","14","19","33","17","16","35","10","25","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"33","14","19","33","17","16","35","10","25","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"33","14","19","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"33","14","19","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"32","14","18","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","41","5","36"
,"32","14","18","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","39","8","31","30","10","20","37","9","28","40","5","35"
,"32","14","18","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","38","8","30","30","10","20","37","9","28","39","5","34"
,"32","14","18","32","17","15","34","10","24","33","11","22","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"32","14","18","32","17","15","34","10","24","32","11","21","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"32","14","18","32","17","15","34","10","24","32","11","21","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"32","14","18","32","17","15","34","10","24","32","11","21","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"32","14","18","32","17","15","34","10","24","32","11","21","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"32","14","18","31","16","15","34","10","24","32","11","21","28","8","20","30","14","16","38","8","30","30","10","20","36","8","28","39","5","34"
,"31","14","17","30","16","14","34","10","24","32","11","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"31","14","17","30","16","14","34","10","24","32","11","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","30","16","14","34","10","24","32","11","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","30","16","14","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","30","16","14","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","33","10","23","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","32","10","22","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","32","10","22","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","29","16","13","31","10","21","31","10","21","28","8","20","30","14","16","37","8","29","30","10","20","36","8","28","39","5","34"
,"30","13","17","28","16","12","31","10","21","31","10","21","28","8","20","30","14","16","36","8","28","30","10","20","35","8","27","39","5","34"
,"30","13","17","28","16","12","31","10","21","31","10","21","28","8","20","30","14","16","36","8","28","30","10","20","35","8","27","39","5","34"
,"30","13","17","28","16","12","31","10","21","31","10","21","28","8","20","30","14","16","36","8","28","30","10","20","35","8","27","39","5","34"
,"30","13","17","28","16","12","31","10","21","31","10","21","27","8","19","30","14","16","36","8","28","30","10","20","35","8","27","39","5","34"
,"30","13","17","27","16","11","31","10","21","31","10","21","27","8","19","29","14","15","36","8","28","30","10","20","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","31","10","21","27","8","19","29","14","15","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","31","10","21","27","8","19","29","14","15","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","31","10","21","27","8","19","28","14","14","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","28","14","14","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","28","14","14","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","27","14","13","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","27","14","13","36","8","28","28","10","18","35","8","27","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","30","10","20","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","29","10","19","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","28","10","18","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","28","10","18","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","28","10","18","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","39","5","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","27","8","19","27","14","13","36","8","28","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","27","8","19","27","14","13","35","8","27","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","27","8","19","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"30","13","17","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","34","8","26","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","27","10","17","26","8","18","27","14","13","33","8","25","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","25","10","15","26","8","18","27","14","13","32","7","25","28","10","18","34","8","26","38","4","34"
,"29","13","16","27","16","11","30","10","20","25","10","15","26","8","18","26","14","12","32","7","25","28","10","18","34","8","26","38","4","34"
