"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"73","44","29","83","47","36","84","47","37","80","45","35","72","45","27","83","49","34","76","45","31","81","48","33","85","48","37","81","45","36"
,"73","44","29","82","47","35","84","47","37","79","45","34","72","45","27","81","49","32","76","45","31","80","48","32","84","48","36","80","45","35"
,"73","44","29","81","47","34","83","47","36","78","45","33","71","45","26","80","48","32","75","45","30","79","48","31","83","47","36","79","45","34"
,"70","44","26","80","47","33","82","47","35","78","45","33","69","45","24","80","48","32","74","44","30","79","48","31","82","47","35","77","45","32"
,"69","44","25","78","47","31","79","47","32","77","45","32","67","44","23","80","48","32","74","44","30","79","48","31","82","47","35","76","45","31"
,"69","44","25","78","47","31","78","47","31","77","45","32","67","44","23","80","48","32","74","44","30","77","48","29","81","47","34","76","45","31"
,"68","44","24","78","47","31","76","47","29","76","45","31","67","44","23","80","48","32","74","44","30","76","48","28","81","47","34","74","44","30"
,"68","44","24","78","47","31","76","47","29","76","45","31","66","43","23","80","48","32","73","43","30","74","48","26","81","47","34","73","44","29"
,"68","44","24","78","47","31","75","47","28","75","45","30","66","43","23","80","48","32","73","43","30","74","48","26","81","47","34","73","44","29"
,"68","44","24","77","47","30","75","47","28","75","45","30","66","43","23","79","47","32","72","43","29","73","47","26","80","47","33","72","44","28"
,"68","44","24","77","47","30","75","47","28","75","45","30","66","43","23","77","46","31","72","43","29","73","47","26","79","47","32","72","44","28"
,"67","44","23","76","47","29","75","47","28","74","44","30","65","43","22","77","46","31","72","43","29","73","47","26","78","47","31","72","44","28"
,"67","44","23","76","47","29","75","47","28","74","44","30","65","43","22","76","46","30","71","43","28","73","47","26","77","47","30","71","44","27"
,"67","44","23","75","46","29","75","47","28","72","44","28","65","43","22","76","46","30","71","43","28","71","47","24","75","47","28","70","44","26"
,"65","44","21","74","46","28","75","47","28","71","44","27","65","43","22","76","46","30","71","43","28","71","47","24","74","47","27","70","44","26"
,"65","44","21","74","46","28","73","46","27","71","44","27","64","43","21","75","46","29","71","43","28","71","47","24","74","47","27","69","43","26"
,"65","44","21","74","46","28","73","46","27","69","44","25","63","43","20","74","46","28","70","43","27","70","47","23","72","47","25","69","43","26"
,"65","44","21","73","46","27","72","46","26","68","43","25","62","43","19","72","45","27","70","43","27","69","47","22","71","47","24","68","43","25"
,"65","44","21","72","46","26","72","46","26","68","43","25","61","43","18","72","45","27","70","43","27","68","47","21","71","47","24","67","42","25"
,"64","44","20","72","46","26","72","46","26","67","43","24","61","43","18","72","45","27","69","43","26","68","47","21","70","47","23","66","42","24"
,"62","44","18","70","45","25","72","46","26","66","43","23","61","43","18","72","45","27","68","43","25","68","47","21","69","46","23","65","42","23"
,"62","44","18","70","45","25","72","46","26","65","43","22","61","43","18","72","45","27","68","43","25","68","47","21","68","45","23","65","42","23"
,"61","44","17","70","45","25","72","46","26","65","43","22","61","43","18","72","45","27","68","43","25","68","47","21","66","45","21","64","42","22"
,"61","44","17","70","45","25","72","46","26","64","43","21","61","43","18","71","45","26","66","43","23","68","47","21","66","45","21","63","42","21"
,"61","44","17","70","45","25","71","46","25","64","43","21","61","43","18","71","45","26","65","43","22","67","47","20","64","45","19","62","41","21"
,"61","44","17","70","45","25","71","46","25","63","43","20","60","43","17","70","45","25","65","43","22","67","47","20","63","45","18","62","41","21"
,"60","44","16","69","45","24","70","46","24","62","42","20","60","43","17","70","45","25","65","43","22","67","47","20","61","45","16","62","41","21"
,"57","44","13","69","45","24","69","46","23","62","42","20","60","43","17","70","45","25","65","43","22","67","47","20","61","45","16","62","41","21"
,"57","44","13","69","45","24","69","46","23","62","42","20","60","43","17","70","45","25","65","43","22","65","47","18","61","45","16","62","41","21"
,"57","44","13","68","45","23","69","46","23","62","42","20","60","43","17","69","45","24","65","43","22","64","47","17","61","45","16","62","41","21"
,"57","44","13","68","45","23","68","46","22","61","42","19","60","43","17","67","44","23","64","43","21","64","47","17","61","45","16","62","41","21"
,"57","44","13","68","45","23","67","46","21","61","42","19","60","43","17","67","44","23","63","43","20","64","47","17","60","45","15","60","41","19"
,"56","44","12","68","45","23","66","46","20","61","42","19","60","43","17","67","44","23","63","43","20","64","47","17","59","45","14","60","41","19"
,"56","44","12","67","45","22","66","46","20","59","42","17","60","43","17","67","44","23","63","43","20","63","47","16","59","45","14","60","41","19"
,"56","44","12","67","45","22","66","46","20","59","42","17","60","43","17","66","43","23","63","43","20","63","47","16","59","45","14","60","41","19"
,"56","44","12","67","45","22","66","46","20","59","42","17","60","43","17","66","43","23","63","43","20","63","47","16","59","45","14","60","41","19"
,"56","44","12","66","45","21","66","46","20","59","42","17","60","43","17","64","43","21","63","43","20","62","47","15","59","45","14","58","40","18"
,"56","44","12","65","45","20","64","46","18","59","42","17","60","43","17","62","43","19","63","43","20","62","47","15","58","45","13","57","40","17"
,"55","44","11","65","45","20","64","46","18","59","42","17","60","43","17","62","43","19","63","43","20","62","47","15","57","45","12","57","40","17"
,"55","44","11","65","45","20","64","46","18","59","42","17","60","43","17","61","42","19","63","43","20","61","47","14","57","45","12","57","40","17"
,"55","44","11","65","45","20","64","46","18","59","42","17","60","43","17","61","42","19","62","43","19","61","47","14","57","45","12","57","40","17"
,"53","44","9","65","45","20","64","46","18","59","42","17","60","43","17","61","42","19","62","43","19","61","47","14","57","45","12","56","40","16"
,"53","44","9","65","45","20","63","46","17","59","42","17","59","43","16","61","42","19","62","43","19","61","47","14","56","45","11","56","40","16"
,"53","44","9","65","45","20","63","46","17","59","42","17","59","43","16","60","41","19","62","43","19","61","47","14","55","45","10","56","40","16"
,"53","44","9","64","44","20","62","46","16","59","42","17","59","43","16","60","41","19","62","43","19","61","47","14","53","45","8","56","40","16"
,"52","44","8","63","44","19","60","46","14","59","42","17","59","43","16","60","41","19","62","43","19","61","47","14","53","45","8","56","40","16"
,"52","44","8","63","44","19","60","46","14","58","42","16","59","43","16","60","41","19","62","43","19","61","47","14","51","45","6","55","40","15"
,"51","44","7","63","44","19","60","46","14","58","42","16","58","43","15","60","41","19","62","43","19","61","47","14","51","45","6","54","40","14"
,"50","44","6","63","44","19","59","46","13","57","42","15","58","43","15","60","41","19","61","43","18","61","47","14","51","45","6","53","40","13"
,"50","44","6","62","44","18","59","46","13","56","42","14","57","42","15","60","41","19","61","43","18","61","47","14","51","45","6","53","40","13"
,"50","44","6","62","44","18","59","46","13","56","42","14","57","42","15","60","41","19","61","43","18","61","47","14","51","45","6","53","40","13"
,"50","44","6","62","44","18","59","46","13","56","42","14","56","42","14","59","41","18","59","43","16","61","47","14","50","45","5","53","40","13"
,"50","44","6","62","44","18","59","46","13","56","42","14","56","42","14","58","41","17","59","43","16","61","47","14","50","45","5","52","40","12"
,"50","44","6","62","44","18","58","46","12","56","42","14","56","42","14","58","41","17","59","43","16","61","47","14","50","45","5","52","40","12"
